	time	irradiance	rh	outdoor_temperature
1770	457.46346	0.04943	91.1379	12.125299999999998
1771	457.72187	-0.04014	91.6323	12.101
1772	457.98027	-0.05581	91.62870000000001	12.1169
1773	458.23875	-0.01614	90.9722	12.1067
1774	458.49715	-0.04318	91.1273	12.1434
1775	458.75557	-0.04936	90.9276	12.183900000000001
1776	459.01397	-0.04403	91.6476	12.125299999999998
1777	459.27238	-0.03036	92.5697	12.092600000000001
1778	459.53079	-0.02585	92.8786	12.1055
1779	459.7892	-0.02989	93.0354	12.1126
1780	460.0476	-0.03125	92.9119	12.1581
1781	460.306	-0.0113	92.9152	12.196599999999998
1782	460.56441	-0.05108	92.4642	12.1245
1783	460.82282	-0.03707	92.5453	11.996299999999998
1784	461.08123	-0.05426	92.4181	11.869
1785	461.33963	-0.05888	92.3719	11.6735
1786	461.59804	-0.09152	92.6013	11.4153
1787	461.85645	-0.05688	93.2902	11.4164
1788	462.11485	-0.02989	93.6764	11.4357
1789	462.37326	-0.02155	94.0123	11.5538
1790	462.63167	-0.04629	93.9056	11.4795
1791	462.89007	-0.01332	94.3099	11.5245
1792	463.14849	-0.00793	94.3842	11.596999999999998
1793	463.40689	-0.02202	94.5876	11.5084
1794	463.6653	-0.01703	95.1738	11.5148
1795	463.9237	-0.02606	95.2174	11.4802
1796	464.18212	-0.02359	95.4012	11.4809
1797	464.44052	-0.02473	95.6324	11.4195
1798	464.69894	-0.02093	95.8082	11.4147
1799	464.95733	-0.02794	95.6412	11.2618
1800	465.21574	-0.01224	95.8283	11.2375
1801	465.47415	-0.01296	95.9829	11.213
1802	465.73255	-0.00792	96.2564	11.2558
1803	465.99098	-0.01044	96.263	11.2829
1804	466.24937	-0.0201	96.26	11.194
1805	466.50778	-0.00548	96.5681	11.2469
1806	466.76622	-0.00698	96.5112	11.2962
1807	467.02468	-0.00697	96.601	11.3661
1808	467.2831	-0.00739	96.5272	11.461
1809	467.54155	-0.0054	96.5807	11.5208
1810	467.79996	-0.00786	96.5696	11.5521
1811	468.05836	-0.00989	96.4039	11.5654
1812	468.31679	-0.0075	96.4245	11.6417
1813	468.57518	-0.01566	96.2783	11.6419
1814	468.83359	-0.03241	95.981	11.4635
1815	469.09199	-0.03472	95.984	11.2544
1816	469.3504	-0.0542	95.7857	11.1524
1817	469.6088	-0.14098	95.7539	11.0648
1818	469.86721	-0.13224	95.5142	10.9026
1819	470.12563	-0.09746	95.2697	10.771
1820	470.38403	-0.04183	95.1204	10.7713
1821	470.64247	-0.10393	94.8462	10.8427
1822	470.90091	-0.09298	94.6114	10.8951
1823	471.15932	-0.10017	94.1816	10.7546
1824	471.41773	-0.11549	94.5921	10.6418
1825	471.67613	-0.09515	94.6806	10.6953
1826	471.93454	-0.0179	94.0721	10.6961
1827	472.193	0.50667	93.7601	10.6626
1828	472.45143	17.78859	93.117	10.9329
1829	472.70987	35.35043	91.5481	11.5458
1830	472.96831	51.08387	88.1279	12.1705
1831	473.22672	61.97653	84.8232	13.2976
1832	473.48512	76.80445	80.926	14.0966
1833	473.74353	86.61516	78.8319	14.408799999999998
1834	474.00194	74.82001	78.1759	14.7695
1835	474.26035	94.71368	77.99730000000001	15.3221
1836	474.51877	96.67834	70.1376	16.7808
1837	474.77716	94.68176	69.8011	17.1864
1838	475.03557	84.29701	73.2326	16.6657
1839	475.29402	81.9187	72.1151	16.808
1840	475.55245	68.35321	75.2698	16.5747
1841	475.81086	85.94013	72.5331	16.7932
1842	476.06927	76.55886	70.2327	17.9394
1843	476.32767	81.73372	66.5571	17.9014
1844	476.58611	91.22495	70.5858	17.3672
1845	476.84456	60.71588	73.0655	17.0371
1846	477.10296	98.579	71.4611	17.2771
1847	477.36138	102.49663	70.682	17.6729
1848	477.61979	21.51341	71.108	17.6962
1849	477.87819	42.52683	74.2898	16.8015
1850	478.13661	85.06142	73.2094	17.0987
1851	478.39503	85.09805	73.513	16.623
1852	478.65349	83.3555	74.0527	16.5576
1853	478.91188	81.84911	75.6705	16.2454
1854	479.17031	74.00661	75.4689	16.2458
1855	479.4287	73.12217	77.0221	16.0109
1856	479.68711	68.82291	78.1428	15.796300000000002
1857	479.94552	36.24485	79.8688	15.3448
1858	480.20394	5.13868	82.6475	14.8218
1859	480.46234	5.91916	83.6673	14.6185
1860	480.72073	4.13934	84.5957	14.2763
1861	480.97921	3.58575	86.5174	13.8834
1862	481.23762	1.02745	87.469	13.6571
1863	481.49602	0.12423	87.953	13.4636
1864	481.75444	-0.12448	89.0075	13.259500000000001
1865	482.01284	-0.14603	90.07620000000001	13.0981
1866	482.27125	-0.13599	90.6593	13.0513
1867	482.52966	-0.14469	90.8778	12.9613
1868	482.78808	-0.14256	91.0557	12.8697
1869	483.04654	-0.17523	91.7674	12.6808
1870	483.30495	-0.18532	91.9427	12.457599999999998
1871	483.56336	-0.13846	93.4209	12.309599999999998
1872	483.82183	-0.1621	93.5401	12.143899999999999
1873	484.08031	-0.14668	92.9889	11.6532
1874	484.33879	-0.15479	93.5645	11.4259
1875	484.59719	-0.1411	93.9001	11.3033
1876	484.85559	-0.13637	94.168	11.1488
1877	485.11407	-0.10143	94.567	11.1133
1878	485.37248	-0.09131	94.955	11.0947
1879	485.63089	-0.1022	94.3229	11.025
1880	485.88929	-0.13573	94.5944	10.9742
1881	486.1477	-0.11276	94.7484	10.8785
1882	486.40619	-0.1407	94.9624	10.7677
1883	486.66459	-0.1483	93.9463	10.2255
1884	464.12155	-0.36593	94.0	12.222220000000002
1885	464.30905	-0.36593	94.0	12.222220000000002
1886	464.62155	-0.36593	94.0	12.222220000000002
1887	464.87155	-0.36593	94.0	12.222220000000002
1888	465.12155	-0.36593	94.0	12.222220000000002
1889	465.37155	-0.36593	94.0	12.222220000000002
1890	465.62155	-0.36593	94.0	12.222220000000002
1891	465.87155	-0.36593	94.0	12.222220000000002
1892	466.12155	-0.36593	94.0	12.222220000000002
1893	466.37155	-0.36593	97.0	12.222220000000002
1894	466.62155	-0.36593	100.0	12.222220000000002
1895	466.87155	-0.36593	100.0	12.222220000000002
1896	467.12155	-0.36593	100.0	12.222220000000002
1897	467.37155	-0.36593	100.0	12.222220000000002
1898	467.62155	-0.36593	100.0	12.222220000000002
1899	467.87155	-0.36593	97.0	12.222220000000002
1900	468.12155	-0.36593	94.0	12.222220000000002
1901	468.37155	-0.36593	97.0	12.222220000000002
1902	468.62155	-0.36593	100.0	12.222220000000002
1903	468.87155	-0.36593	100.0	12.222220000000002
1904	469.12155	-0.36593	100.0	12.222220000000002
1905	469.37155	-0.36593	97.0	12.222220000000002
1906	469.62155	-0.36593	94.0	12.222220000000002
1907	469.87155	-0.36593	94.0	12.222220000000002
1908	470.12155	-0.36593	94.0	12.222220000000002
1909	470.37155	-0.36593	94.0	12.222220000000002
1910	470.62155	-0.36593	94.0	12.222220000000002
1911	470.87155	-0.36593	97.0	11.666664999999998
1912	471.12155	-0.36593	100.0	11.11111
1913	471.37155	-0.03434306666666698	97.0	11.666665000000002
1914	471.62155	-0.36593	94.0	12.222220000000002
1915	471.87155	-0.36593	94.0	12.222220000000002
1916	472.12155	-0.36593	94.0	12.222220000000002
1917	472.37155	2.637534533333328	91.0	12.222220000000002
1918	472.62155	16.14355420000002	88.0	12.222220000000002
1919	472.87155	16.14355420000002	88.0	12.222220000000002
1920	473.12155	16.14355420000002	88.0	12.222220000000002
1921	473.37155	31.937565033333435	85.0	12.5
1922	473.62155	0.7877660999999997	82.0	12.77778
1923	473.87155	7.757191133333333	84.25	12.77778
1924	474.12155	5.410775099999993	88.0	12.77778
1925	474.37155	10.95957563333334	91.75	12.5
1926	474.62155	2.466136299999997	94.0	12.222220000000002
1927	474.87155	-0.13739516666666668	91.75	12.88888830000036
1928	475.12155	2.860504099999998	88.0	13.88889
1929	475.37155	17.93925989999999	84.93181818181817	14.472222949999637
1930	475.62155	26.029784400000068	82.0	15.0
1931	475.87155	69.1270781333334	78.81818181818181	15.694443750000001
1932	476.12155	73.6935949333333	77.0	16.111110000000004
1933	476.37155	73.6935949333333	77.0	16.111110000000004
1934	476.62155	73.6935949333333	77.0	16.111110000000004
1935	476.87155	73.6935949333333	77.0	16.111110000000004
1936	477.12155	73.6935949333333	77.0	16.111110000000004
1937	477.37155	65.7690114666667	79.5	16.111110000000004
1938	477.62155	62.954890500000054	82.0	16.111110000000004
1939	477.87155	70.74254333333347	77.71428571428572	16.57407194444611
1940	478.12155	81.11059283333346	72.0	17.22222
1941	478.37155	86.7364730666667	69.28571428571429	17.592593055553888
1942	478.62155	71.55750190000015	68.0	17.77778
1943	478.87155	76.23040363333348	71.69642857142857	17.59259305555389
1944	479.12155	64.81721423333342	77.0	17.22222
1945	479.37155	62.09483706666676	79.62175324675323	16.712960694446114
1946	479.62155	-0.36593	82.0	16.111110000000004
1947	479.87155	34.49984916666671	85.68181818181819	15.416666249999999
1948	480.12155	24.434609233333372	88.0	15.0
1949	480.37155	26.929131733333346	85.0	15.0
1950	480.62155	26.029784400000068	82.0	15.0
1951	480.87155	26.929131733333346	85.0	15.0
1952	481.12155	24.434609233333372	88.0	15.0
1953	481.37155	-0.36593	88.0	15.0
1954	481.62155	-0.36593	88.0	15.0
1955	481.87155	-0.36593	91.0	14.444444999999996
1956	482.12155	-0.36593	94.0	13.88889
1957	482.37155	-0.36593	91.0	13.88889
1958	482.62155	-0.36593	88.0	13.88889
1959	482.87155	-0.36593	88.0	13.88889
1960	483.12155	-0.36593	88.0	13.88889
1961	483.37155	-0.36593	88.0	13.88889
1962	483.62155	-0.36593	88.0	13.88889
1963	483.87155	-0.36593	88.0	13.88889
1964	484.12155	-0.36593	88.0	13.88889
1965	484.37155	-0.36593	91.0	13.333334999999996
1966	484.62155	-0.36593	94.0	12.77778
1967	484.87155	-0.36593	91.0	13.333335000000002
1968	485.12155	-0.36593	88.0	13.88889
1969	485.37155	-0.36593	88.0	13.88889
1970	485.62155	-0.36593	88.0	13.88889
1971	485.87155	-0.36593	91.0	13.333334999999996
1972	486.12155	-0.36593	94.0	12.77778
1973	486.37155	-0.36593	94.0	12.77778
1974	486.62155	-0.36593	94.0	12.77778
1975	486.87155	-0.36593	94.0	12.5
1976	487.12155	-0.36593	94.0	12.222220000000002
1977	487.37155	-0.36593	94.0	12.222220000000002
1978	487.62155	-0.36593	94.0	12.222220000000002
1979	487.87155	-0.36593	94.0	12.222220000000002
1980	488.12155	-0.36593	94.0	12.222220000000002
1981	488.37155	-0.36593	94.0	12.222220000000002
1982	488.62155	-0.36593	94.0	12.222220000000002
1983	488.87155	-0.36593	94.0	12.222220000000002
1984	489.12155	-0.36593	94.0	12.222220000000002
1985	489.37155	-0.36593	94.0	12.222220000000002
1986	489.62155	-0.36593	94.0	12.222220000000002
1987	489.87155	-0.36593	94.0	12.222220000000002
1988	490.12155	-0.36593	94.0	12.222220000000002
1989	490.37155	-0.36593	94.0	12.222220000000002
1990	490.62155	-0.36593	94.0	12.222220000000002
1991	490.87155	-0.36593	94.0	12.222220000000002
1992	491.12155	-0.36593	94.0	12.222220000000002
1993	491.37155	-0.36593	97.0	11.666664999999998
1994	491.62155	-0.36593	100.0	11.11111
1995	491.87155	-0.36593	97.0	11.11111
1996	492.12155	-0.36593	94.0	11.11111
1997	492.37155	-0.36593	94.0	11.11111
1998	492.62155	-0.36593	94.0	11.11111
1999	492.87155	-0.36593	94.0	11.11111
2000	493.12155	-0.36593	94.0	11.11111
2001	493.37155	-0.36593	94.0	11.11111
2002	493.62155	-0.36593	94.0	11.11111
2003	493.87155	-0.36593	94.0	11.11111
2004	494.12155	-0.36593	94.0	11.11111
2005	494.37155	-0.36593	91.0	11.666665000000002
2006	494.62155	-0.36593	88.0	12.222220000000002
2007	494.87155	-0.36593	88.0	12.222220000000002
2008	495.12155	-0.36593	88.0	12.222220000000002
2009	495.37155	16.14355420000002	88.0	12.222220000000002
2010	495.62155	-0.36593	88.0	12.222220000000002
2011	495.87155	-0.36593	88.0	12.222220000000002
2012	496.12155	-0.36593	88.0	12.222220000000002
2013	496.37155	2.637534533333328	91.0	12.222220000000002
2014	496.62155	2.466136299999997	94.0	12.222220000000002
2015	496.87155	2.466136299999997	94.0	12.222220000000002
2016	497.12155	2.466136299999997	94.0	12.222220000000002
2017	497.37155	2.637534533333328	91.0	12.222220000000002
2018	497.62155	16.14355420000002	88.0	12.222220000000002
2019	497.87155	16.14355420000002	88.0	12.222220000000002
2020	498.12155	16.14355420000002	88.0	12.222220000000002
2021	498.37155	16.14355420000002	88.0	12.222220000000002
2022	498.62155	16.14355420000002	88.0	12.222220000000002
2023	498.87155	16.14355420000002	88.0	12.222220000000002
2024	499.12155	16.14355420000002	88.0	12.222220000000002
2025	499.37155	2.637534533333328	91.0	12.222220000000002
2026	499.62155	2.466136299999997	94.0	12.222220000000002
2027	499.87155	0.14646576666666689	91.0	12.407406944446112
2028	500.12155	5.410775099999993	88.0	12.77778
2029	500.37155	8.43512023333333	88.0	13.240743055553889
2030	500.62155	2.860504099999998	88.0	13.88889
2031	500.87155	33.933208133333366	85.0	15.185185
2032	501.12155	62.954890500000054	82.0	16.111110000000004
2033	501.37155	62.954890500000054	82.0	16.111110000000004
2034	501.62155	62.954890500000054	82.0	16.111110000000004
2035	501.87155	62.71714713333339	85.0	16.111110000000004
2036	502.12155	62.703443033333386	88.0	16.111110000000004
2037	502.37155	62.703443033333386	88.0	16.111110000000004
2038	502.62155	62.703443033333386	88.0	16.111110000000004
2039	502.87155	62.703443033333386	88.0	16.111110000000004
2040	503.12155	62.703443033333386	88.0	16.111110000000004
2041	503.37155	67.0823247666668	82.5	16.666665000000002
2042	503.62155	-0.36593	77.0	17.22222
2043	503.87155	67.28969923333348	79.5	16.666665
2044	504.12155	62.954890500000054	82.0	16.111110000000004
2045	504.37155	67.28969923333348	79.5	16.666665000000002
2046	504.62155	64.81721423333342	77.0	17.22222
2047	504.87155	67.28969923333348	79.5	16.666665
2048	505.12155	62.954890500000054	82.0	16.111110000000004
2049	505.37155	-0.36593	82.0	16.111110000000004
2050	505.62155	-0.36593	82.0	16.111110000000004
2051	505.87155	-0.36593	72.5	16.666665000000002
2052	506.12155	-0.36593	63.0	17.22222
2053	506.37155	-0.36593	64.57894736842105	17.22222
2054	506.62155	-0.36593	68.0	17.22222
2055	506.87155	-0.36593	74.87105263157895	16.111110000000004
2056	507.12155	-0.36593	82.0	15.0
2057	507.37155	-0.36593	85.3	15.0
2058	507.62155	-0.36593	88.0	15.0
2059	507.87155	-0.36593	91.75	14.444444999999996
2060	508.12155	-0.36593	94.0	13.88889
2061	508.37155	-0.36593	86.4659090909091	13.88889
2062	508.62155	-0.36593	77.0	13.88889
2063	508.87155	-0.36593	73.5340909090909	13.88889
2064	509.12155	-0.36593	72.0	13.88889
2065	509.37155	-0.36593	74.5	13.333334999999996
2066	509.62155	-0.36593	77.0	12.77778
2067	509.87155	-0.36593	77.0	12.77778
2068	510.12155	-0.36593	77.0	12.77778
2069	510.37155	-0.36593	78.81818181818183	12.592593055553888
2070	510.62155	-0.36593	82.0	12.222220000000002
2071	510.87155	-0.36593	85.68181818181819	11.57407194444611
2072	511.12155	-0.36593	88.0	11.11111
2073	511.37155	-0.36593	88.0	11.11111
2074	511.62155	-0.36593	88.0	11.11111
2075	511.87155	-0.36593	85.0	11.666665000000002
2076	512.12155	-0.36593	82.0	12.222220000000002
2077	512.37155	-0.36593	82.0	12.222220000000002
2078	512.62155	-0.36593	82.0	12.222220000000002
2079	512.87155	-0.36593	85.0	11.666664999999998
2080	513.12155	-0.36593	88.0	11.11111
2081	513.37155	-0.36593	85.0	11.11111
2082	513.62155	-0.36593	82.0	11.11111
2083	513.87155	-0.36593	82.0	11.11111
2084	514.12155	-0.36593	82.0	11.11111
2085	514.37155	-0.36593	82.0	11.11111
2086	514.62155	-0.36593	82.0	11.11111
2087	514.87155	-0.36593	82.0	11.11111
2088	515.12155	-0.36593	82.0	11.11111
2089	515.37155	-0.36593	82.0	11.11111
2090	515.62155	-0.36593	82.0	11.11111
2091	515.87155	-0.36593	79.5	11.666665000000002
2092	516.12155	-0.36593	77.0	12.222220000000002
2093	516.37155	-0.36593	77.0	12.222220000000002
2094	516.62155	-0.36593	77.0	12.222220000000002
2095	516.87155	-0.36593	79.5	11.666664999999998
2096	517.12155	-0.36593	82.0	11.11111
2097	517.37155	-0.36593	82.0	11.11111
2098	517.62155	-0.36593	82.0	11.11111
2099	517.87155	-0.36593	84.5	10.555554999999998
2100	518.12155	-0.36593	87.0	10.0
2101	518.37155	-0.36593	85.125	10.41666625
2102	518.62155	-0.36593	82.0	11.11111
2103	518.87155	-0.36593	78.875	11.805553750000001
2104	519.12155	-0.36593	77.0	12.222220000000002
2105	519.37155	4.214360733333321	79.5	11.805553750000001
2106	519.62155	-0.36593	82.0	11.11111
2107	519.87155	-0.36593	82.0	10.555555
2108	520.12155	-0.36593	82.0	10.0
2109	520.37155	0.11102726666666735	84.5	9.305556249999999
2110	520.62155	0.2998877666666676	87.0	8.88889
2111	520.87155	0.3460687333333331	84.5	9.444445000000002
2112	521.12155	5.142247199999984	82.0	10.0
2113	521.37155	0.3460687333333331	84.5	9.444444999999998
2114	521.62155	0.2998877666666676	87.0	8.88889
2115	521.87155	0.11102726666666735	84.5	9.30555625
2116	522.12155	5.142247199999984	82.0	10.0
2117	522.37155	4.7674314999999945	82.0	10.52777705000036
2118	522.62155	4.006283366666657	82.0	11.11111
2119	522.87155	1.9671245666666675	77.0	12.11111169999964
2120	523.12155	3.6727258000000007	72.0	12.77778
2121	523.37155	11.948104033333324	74.5	12.77778
2122	523.62155	1.4616719333333323	77.0	12.77778
2123	523.87155	5.897975833333342	75.125	12.77778
2124	524.12155	3.6727258000000007	72.0	12.77778
2125	524.37155	3.747022800000002	69.43055555555556	13.19444625
2126	524.62155	7.191473233333318	67.0	13.88889
2127	524.87155	10.980078500000003	64.44444444444444	14.583333750000001
2128	525.12155	11.565389300000012	63.0	15.0
2129	525.37155	11.565389300000012	63.0	15.0
2130	525.62155	11.565389300000012	63.0	15.0
2131	525.87155	19.32731213333337	63.0	15.555555000000002
2132	526.12155	26.69389136666665	63.0	16.111110000000004
2133	526.37155	26.69389136666665	63.0	16.111110000000004
2134	526.62155	26.69389136666665	63.0	16.111110000000004
2135	526.87155	27.3600751666667	61.0	16.111110000000004
2136	527.12155	36.47005803333338	59.0	16.111110000000004
2137	527.37155	27.3600751666667	61.0	16.111110000000004
2138	527.62155	-0.36593	63.0	16.111110000000004
2139	527.87155	47.977888033333414	57.5	16.666665000000002
2140	528.12155	51.20800916666664	52.0	17.22222
2141	528.37155	51.20800916666664	52.0	17.22222
2142	528.62155	51.20800916666664	52.0	17.22222
2143	528.87155	14.643758433333351	53.5	16.666665
2144	529.12155	30.48774309999996	55.0	16.111110000000004
2145	529.37155	-0.36593	55.0	16.111110000000004
2146	529.62155	-0.36593	55.0	16.111110000000004
2147	529.87155	-0.36593	57.0	15.555554999999998
2148	530.12155	-0.36593	59.0	15.0
2149	530.37155	-0.36593	59.0	15.0
2150	530.62155	-0.36593	59.0	15.0
2151	530.87155	-0.36593	60.5	14.583333750000001
2152	531.12155	-0.36593	63.0	13.88889
2153	531.37155	-0.36593	65.5	13.194446249999999
2154	531.62155	-0.36593	67.0	12.77778
2155	531.87155	-0.36593	67.0	13.333335000000002
2156	532.12155	-0.36593	67.0	13.88889
2157	532.37155	-0.36593	69.5	13.333334999999996
2158	532.62155	-0.36593	72.0	12.77778
2159	532.87155	-0.36593	72.0	12.77778
2160	533.12155	-0.36593	72.0	12.77778
2161	533.37155	-0.36593	72.0	12.77778
2162	533.62155	-0.36593	72.0	12.77778
2163	533.87155	-0.36593	69.5	12.77778
2164	534.12155	-0.36593	67.0	12.77778
2165	534.37155	-0.36593	72.0	12.5
2166	534.62155	-0.36593	77.0	12.222220000000002
2167	534.87155	-0.36593	77.0	12.222220000000002
2168	535.12155	-0.36593	77.0	12.222220000000002
2169	535.37155	-0.36593	77.0	12.222220000000002
2170	535.62155	-0.36593	77.0	12.222220000000002
2171	535.87155	-0.36593	77.0	12.222220000000002
2172	536.12155	-0.36593	77.0	12.222220000000002
2173	536.37155	-0.36593	79.5	11.666664999999998
2174	536.62155	-0.36593	82.0	11.11111
2175	536.87155	-0.36593	82.0	11.11111
2176	537.12155	-0.36593	82.0	11.11111
2177	537.37155	-0.36593	82.0	11.11111
2178	537.62155	-0.36593	82.0	11.11111
2179	537.87155	-0.36593	84.5	10.555554999999998
2180	538.12155	-0.36593	87.0	10.0
2181	538.37155	-0.36593	87.0	10.0
2182	538.62155	-0.36593	87.0	10.0
2183	538.87155	-0.36593	84.5	10.0
2184	539.12155	-0.36593	82.0	10.0
2185	539.37155	-0.36593	82.0	10.0
2186	539.62155	-0.36593	82.0	10.0
2187	539.87155	-0.36593	82.0	10.0
2188	540.12155	-0.36593	82.0	10.0
2189	540.37155	-0.36593	82.0	10.0
2190	540.62155	-0.36593	82.0	10.0
2191	540.87155	-0.36593	82.0	10.0
2192	541.12155	-0.36593	82.0	10.0
2193	541.37155	-0.36593	82.0	10.0
2194	541.62155	-0.36593	82.0	10.0
2195	541.87155	-0.36593	82.0	10.0
2196	542.12155	-0.36593	82.0	10.0
2197	542.37155	-0.36593	82.0	10.0
2198	542.62155	-0.36593	82.0	10.0
2199	542.87155	-0.36593	82.0	10.555555000000002
2200	543.12155	-0.36593	82.0	11.11111
2201	543.37155	0.5885779333333344	83.77083333333334	10.555554999999998
2202	543.62155	-0.36593	87.0	10.0
2203	543.87155	-0.36593	91.22916666666667	10.0
2204	544.12155	-0.36593	94.0	10.0
2205	544.37155	-0.08620949999999994	94.0	10.0
2206	544.62155	-0.08620949999999994	94.0	10.0
2207	544.87155	-0.08620949999999994	94.0	10.0
2208	545.12155	-0.08620949999999994	94.0	10.0
2209	545.37155	-0.08620949999999994	94.0	10.0
2210	545.62155	-0.08620949999999994	94.0	10.0
2211	545.87155	-0.08620949999999994	94.0	10.0
2212	546.12155	-0.08620949999999994	94.0	10.0
2213	546.37155	-0.08620949999999994	94.0	10.0
2214	546.62155	-0.08620949999999994	94.0	10.0
2215	546.87155	-0.08630783333333303	97.0	10.0
2216	547.12155	-0.08630783333333303	100.0	10.0
2217	547.37155	-0.041701933333333	97.75	10.41666625
2218	547.62155	-0.08887490000000059	94.0	11.11111
2219	547.87155	3.3707302000000037	90.25	11.805553750000001
2220	548.12155	16.14355420000002	88.0	12.222220000000002
2221	548.37155	16.14355420000002	88.0	12.222220000000002
2222	548.62155	16.14355420000002	88.0	12.222220000000002
2223	548.87155	31.937565033333435	85.0	12.5
2224	549.12155	0.7877660999999997	82.0	12.77778
2225	549.37155	0.7877660999999997	82.0	12.77778
2226	549.62155	0.7877660999999997	82.0	12.77778
2227	549.87155	0.7877660999999997	82.0	12.77778
2228	550.12155	0.7877660999999997	82.0	12.77778
2229	550.37155	0.7877660999999997	82.0	12.77778
